"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"21f82346b69f52d51c1b74fa41745e69","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"575a138907089d61ec74e298922daff2","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"ebb7b991f75f3200e490e409f7c65352","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"5239372b669ca3a21f9d15651f217d31","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea",NA
"57adc12e06ee84225768919df327ce1e","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"a7257b3ffb7810f2cdf4630f0e55993d","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"4efb36091d05d3ed57d605aff7eac19c","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"a73027b49d8d35e850c1b4a8b109617e","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured",NA
"9604061eb49738caceb13e7a0e81a616","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinocatenispora",NA
"1077694a1911d39306e05bd9c5bdc2d9","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"031736546e0d793b2dcdc4c89974c258","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"1308ad79aa74ae3d1be7bbc31e21be1a","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"a87ba904a103b91640aa21c19102fbcd","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"3e0ee6455b6345bd6f7ae15ba300cf85","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria",NA
"cf866d9e93e174ef35fc5524c2a3b267","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"a0dac4305eac918a5722190f5052e8c3","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"c66f7d93927a1913c30eca84444188a0","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"eea6d3a4da39ff7dd2d456e44156c048","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"b102e95d2945387c36692a3c6fec2f79","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"553cae0c48afedccb3a169760eea2777","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"fd3262cba86130a3f679e41ec8ca8906","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"efd7e739329bb0f0e99310cb14959fb6","Bacteria","Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"7229457187ad52a6eac84106ca5adeda","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"cdfa242be20bae137c356d7ff36c1391","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leifsonia",NA
"b1dcb71dbea852a3077e0e6666a93e59","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"5a30e57f97a14bb7653cb5b2adb71be4","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"a40947c54d7c41307613bb657685d255","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA
"566d86d606658a5a0db6be08a2d7f220","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae",NA,NA
"1d553e7b20d4957a34c10348fce9d6f2","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"b41489d566a6401471c682a620207f96","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"a85f877a0e53b16ab3af991a2ced2e20","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"94cebcc7c2553824914defdf9ff9e437","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"090eb28649b13c6f6d0b16a49cb0cafb","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"ed197cb1301ce4dc22efc5ab856c1789","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermacoccaceae","Flexivirga",NA
"579428d3daa87ed889249197f37a2e77","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f82febd4ca386cdce47f98fba922bfdb","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"e2931c85b6d1c791dfb28d667a31973f","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","uncultured Nakamurellaceae bacterium"
"cae4f190ffcb5127ce64dc6abfb426b5","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"85aa910d7a833d7b5932b83332f0956b","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","metagenome"
"9b813d088f84ad08b38bfdfec88b783b","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"f3f6f369d222316793730db9358bd770","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"d29875c49d2e7047f62c53b605172529","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Solirubrobacter sp.","uncultured Solirubrobacter sp."
"a8f923c4e9b7fe9a4a05a75ed203dbd1","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"9735ec961a733c82b826b4dc3a6f7cdf","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"cdbc25c8d4dccd29a2b4e1fed60b027c","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured soil bacterium","uncultured soil bacterium"
"524d841c148398eccfdd2043f0fecaec","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin6515","bacterium Ellin6515"
"235c473d40919f63217a432c47ad1b24","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin6517","bacterium Ellin6517"
"e83f72817a8f4bce71863cbd037418d2","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"dfa9bb30ad451235701f804acadf5f7a","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"7dc8800e553fc1839455cf031b9a2d54","Bacteria","Actinobacteria","Thermoleophilia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"416770f0f72fc5d3acc9b204b27abf29","Bacteria","Actinobacteria","Thermoleophilia","uncultured","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"55f69770a968a49a031bb3b8bb907dcf","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured Conexibacteraceae bacterium","uncultured Conexibacteraceae bacterium"
"02d5d0cebf2524a1f1e42336df94480a","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured Conexibacteraceae bacterium","uncultured Conexibacteraceae bacterium"
"6672bac38597caed140c7e18c4b6de43","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured Conexibacteraceae bacterium","uncultured Conexibacteraceae bacterium"
"783bc713df01f3f66d1151d674a38777","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"469ca398f647c1687ddcb26c82328800","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"56c88dc28b214ff3d81249b59276a2f4","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"2bb7b8a06ad78ca4cf41f3538e154af7","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"999b3fd9656ab0644e8f97e19261d010","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","metagenome","metagenome"
"fc9c05e3e2871bdb328b1e641685062d","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"97891799325897eb17e49cee020206e9","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"5c80a962671824ea129634b266d740aa","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"de40c0decfad94d96a2eba9552d3b323","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"42d1bbfc9fb31352bbef26c4186bd156","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"c7b14a72871a75091674023350cb13ed","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"f91bf7b68940166d6b42ebbd49a5dd96","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"80b18097753a257ce2f87c32f586dbaf","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"0ff18fef547e50e6aa1e0ba19a4a4c1d","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","metagenome"
"0e3b9beabcc120fb4498e428989cdb19","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"2fba24fb8c4342415c345a78509960a9","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"1b8a8d7e04391cf4b147605b832ccf58","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"9ca365ba8c74dc43d4000457d0eaf2ce","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"4d86cbfa00c8f6d67ec0dcf8956ff83f","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"d6c9a4f66d6433273e9c4c48e7237d22","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"9fca468d2a31de2e64fe502eec1441a2","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"3b824f64bd7566caf93aae081788f43e","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"5f92ce2f12ffda9500469ebba213edfe","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"18049ebe382fa19c84b3d684c2029dd5","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"6d0b6498b9865e8a3bd72e54149f3d94","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"59f14800625bd5b5e7c8d4b12ac41a01","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"b2dba6384f07be0b0bda3b3943b5a5dd","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"a963278c5f5e4572843b4f8706aaca18","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"81eb0a29d7f13efaed331e60d49c9eed","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured Rubrobacteria bacterium","uncultured Rubrobacteria bacterium"
"75829a82a92807a4e4014d97a7a7b1d4","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"500d5119b618b347e3c1557f48782cf3","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"5ba824e0ea6727d6a1805556b3fe1e79","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"0984297abf70691cd608ddb19e951de8","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"3cf6789fdd6f21f0808017da74068e24","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"24ba2030c15461a77a6b4a688e041cff","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"a7dda1db9a23cf62d7015bcac4cb948d","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"3e45df8373b2231a8d676be0c63d0645","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"bed6042c352e9a149fd8dcdda886b8e9","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"9029012f30dce491ba764493bdbdcf54","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured actinobacterium","uncultured actinobacterium"
"6af3930f0e286c0db3177911d2dac1ba","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"1831ced0cfa4736f31abb5690808f790","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"07e7f801b45d794ac87ea32b1099ebb6","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","JCM 18997","uncultured bacterium"
"c2b8e3d8ee280952fc79fdec59ca672e","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"83b6e707eb2b670ade014f6ea7ee3626","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"50395e8216436cce9e4227fb017ed8e9","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"a9696aa6b90fc84542d80ade89a59ef0","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"b9f61f494e5b244a1442c121735d517e","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"f5378bb2cd006f329233164957f76ae6","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"b2835fb72a55f000761c35fe6500f6b4","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"65d02f19444d1b24925eaa01f12a317a","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"9b95d3455062b776ceac51bcfe09f36c","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"0d0593c5b58c97b3ee99095f6da92976","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"d748769e2345dcf0348301e374ea32c9","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"6a76afafd0b1c3fa70acdcbddc256938","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"7cf25e1a4b668b998e0a825d0e1ee0af","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"2eb3cfe0fbcfb3e13009e61384242062","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"cd0778849e7bc3f7bb550438c004da60","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"89e28b2df7759bdde3221f6616fdbc40","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"15a67f74001bedc9db84809164961dc8","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"1dbdd8ad30eb0ae65c3d57f076fd254f","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"1f7c4cc3142952688692781077ad2e5b","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"56718e9a9e0bcc45daf8c70bdec69119","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"67d82e275ecd33d6eccf1ea4d9982136","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"c36a355226396cbf508d6ece0fbfe5bd","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"ccc7653f7a1e5a7e8528e3edac8cc6cd","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"b755dab66bae0484ca4b5deb7c8f1872","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"cfee2325a4fb3ce6cbc7e8c2cd4413f3","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"c16f4e95e11acf942b99c48ed96cd5e7","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"a2fa0e41fa83264b5122f538bea79f37","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"78be6e45b16867e9542d6261aec199d2","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"e865c5cdc8d8ba49b7faf48456dd189b","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"c8c5f620d3becc49ecf6d451e0490064","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"ea8fba93bba80d5cb33d4cc35a8cfff4","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"f710b12015ababeea02f55c258619607","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"cc2c3ca1d834b308859d594064131335","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"dba6305f557a6c76e8dde9382ead41d4","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"68bf0a20588be7c973e598cd70d5b832","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"65929a63e97d8cb46432017a9f01ed2c","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"bff6d3ec04521e3085916ecb66314471","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"300db3c70f71f491ee126fbd5233a61e","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"41657521c92a520eb63eab206e405004","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"a1616237d89fd54e4e8916300456219b","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"2187c001d59df747552dc16b28dcdb6e","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"ab3846931305dea2ac988d60aa1f424f","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"d31ef6d556218e43ebf82be1133adc1a","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"44f04385c4cf9d9176b658ed8667b494","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"5c5306294209ead991645fb16a1be5f1","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"cd50c4438c692a90f82ad901a7c43a58","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"5e044729c8a49e82bba7d120d492f015","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"02529fdf2ab6c3ce29334c293ef19d50","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium","uncultured bacterium"
"2e97a2d9d43e091f8fc7dfe57e80cc42","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"18aba6f6d600a322ddde9fce5aedf283","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"4484825b7af02803b6349ece21d78788","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"2a251c97d18333b7efc3e2093191abb1","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"6c1834eb5e37048b8bed1f22229becaa","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
